request_id,app_id,point_x,point_y,entry_node,node_1,node_2,node_3,propagation_ms,processing_ms,latency_max_ms,slo_violation,total_ms,status
1445,APP-SYS,0.694870,6.468712,UAV-020,UAV-084,UAV-045,UAV-163,8659.847687,450.000000,2700.000000,YES,9109.847687,OK
1446,APP-SYS,0.486827,7.374132,UAV-020,UAV-084,UAV-045,UAV-294,8447.138495,450.000000,2700.000000,YES,8897.138495,OK
1447,APP-SYS,1.023264,6.743390,UAV-020,UAV-084,UAV-045,UAV-098,8450.050741,450.000000,2700.000000,YES,8900.050741,OK
1448,APP-SYS,0.599837,6.482190,UAV-020,UAV-084,UAV-045,UAV-131,8918.459149,450.000000,2700.000000,YES,9368.459149,OK
1449,APP-SYS,4.118532,6.915464,UAV-233,UAV-084,UAV-045,UAV-197,9271.238333,450.000000,2700.000000,YES,9721.238333,OK
1450,APP-SYS,1.229320,6.015378,UAV-020,UAV-084,UAV-045,UAV-294,8533.409399,450.000000,2700.000000,YES,8983.409399,OK
1451,APP-SYS,4.180578,6.658069,UAV-233,UAV-084,UAV-045,UAV-324,9173.638985,450.000000,2700.000000,YES,9623.638985,OK
1452,APP-SYS,4.491954,6.310450,UAV-031,UAV-084,UAV-045,UAV-131,8086.771019,450.000000,2700.000000,YES,8536.771019,OK
1453,APP-SYS,4.047441,7.228809,UAV-233,UAV-084,UAV-045,UAV-163,8988.415283,450.000000,2700.000000,YES,9438.415283,OK
1454,APP-SYS,0.314756,6.020194,UAV-020,UAV-084,UAV-045,UAV-098,8522.421013,450.000000,2700.000000,YES,8972.421013,OK
1455,APP-SYS,0.420846,7.410912,UAV-013,UAV-084,UAV-045,UAV-197,6382.913813,450.000000,2700.000000,YES,6832.913813,OK
1456,APP-SYS,0.975096,7.251298,UAV-020,UAV-084,UAV-045,UAV-294,9255.909952,450.000000,2700.000000,YES,9705.909952,OK
1457,APP-SYS,1.411436,6.478094,UAV-020,UAV-084,UAV-045,UAV-098,8892.450038,450.000000,2700.000000,YES,9342.450038,OK
1458,APP-SYS,4.823688,6.284167,UAV-031,UAV-084,UAV-045,UAV-163,8338.520714,450.000000,2700.000000,YES,8788.520714,OK
1459,APP-SYS,0.432348,6.755530,UAV-020,UAV-084,UAV-045,UAV-197,8859.515369,450.000000,2700.000000,YES,9309.515369,OK
1460,APP-SYS,2.631161,6.660889,UAV-233,UAV-084,UAV-045,UAV-294,9235.425813,450.000000,2700.000000,YES,9685.425813,OK
1461,APP-SYS,0.979059,6.027895,UAV-020,UAV-084,UAV-045,UAV-324,8516.472913,450.000000,2700.000000,YES,8966.472913,OK
1462,APP-SYS,4.636000,6.350425,UAV-031,UAV-084,UAV-045,UAV-131,7838.574863,450.000000,2700.000000,YES,8288.574863,OK
1463,APP-SYS,3.980387,6.420670,UAV-031,UAV-084,UAV-045,UAV-098,8020.947965,450.000000,2700.000000,YES,8470.947965,OK
1464,APP-SYS,2.056838,7.574745,UAV-025,UAV-084,UAV-045,UAV-197,8867.448359,450.000000,2700.000000,YES,9317.448359,OK
1465,APP-SYS,0.853041,7.821307,UAV-025,UAV-084,UAV-045,UAV-294,9447.978168,450.000000,2700.000000,YES,9897.978168,OK
1466,APP-SYS,4.699509,7.042830,UAV-233,UAV-084,UAV-045,UAV-197,9708.251702,450.000000,2700.000000,YES,10158.251702,OK
1467,APP-SYS,2.628258,7.831400,UAV-025,UAV-084,UAV-045,UAV-324,8227.105428,450.000000,2700.000000,YES,8677.105428,OK
1468,APP-SYS,1.249913,6.675695,UAV-020,UAV-084,UAV-045,UAV-131,8936.317122,450.000000,2700.000000,YES,9386.317122,OK
1469,APP-SYS,4.809223,7.075702,UAV-233,UAV-084,UAV-045,UAV-294,8933.337391,450.000000,2700.000000,YES,9383.337391,OK
1470,APP-SYS,1.912734,6.098129,UAV-020,UAV-084,UAV-045,UAV-163,8977.318335,450.000000,2700.000000,YES,9427.318335,OK
1471,APP-SYS,1.373261,6.937068,UAV-020,UAV-084,UAV-045,UAV-197,9422.491340,450.000000,2700.000000,YES,9872.491340,OK
1472,APP-SYS,4.771785,6.459095,UAV-031,UAV-084,UAV-045,UAV-098,8379.026981,450.000000,2700.000000,YES,8829.026981,OK
1473,APP-SYS,3.814291,7.433159,UAV-233,UAV-084,UAV-045,UAV-163,9617.602132,450.000000,2700.000000,YES,10067.602132,OK
1474,APP-SYS,4.707965,6.431142,UAV-031,UAV-084,UAV-045,UAV-294,8471.145465,450.000000,2700.000000,YES,8921.145465,OK
1475,APP-SYS,4.155043,6.601785,UAV-233,UAV-084,UAV-045,UAV-324,8900.073695,450.000000,2700.000000,YES,9350.073695,OK
1476,APP-SYS,1.483360,7.592814,UAV-025,UAV-084,UAV-045,UAV-131,8696.410825,450.000000,2700.000000,YES,9146.410825,OK
1477,APP-SYS,0.457186,6.903185,UAV-020,UAV-084,UAV-045,UAV-098,8673.419152,450.000000,2700.000000,YES,9123.419152,OK
1478,APP-SYS,3.092280,6.178579,UAV-031,UAV-084,UAV-045,UAV-163,8161.529931,450.000000,2700.000000,YES,8611.529931,OK
1479,APP-SYS,2.383542,6.774186,UAV-025,UAV-084,UAV-045,UAV-197,8928.413385,450.000000,2700.000000,YES,9378.413385,OK
1480,APP-SYS,3.980898,7.076936,UAV-233,UAV-084,UAV-045,UAV-294,9795.639623,450.000000,2700.000000,YES,10245.639623,OK
1481,APP-SYS,1.547609,7.046523,UAV-025,UAV-084,UAV-045,UAV-324,8445.879598,450.000000,2700.000000,YES,8895.879598,OK
1482,APP-SYS,3.903706,6.508823,UAV-233,UAV-084,UAV-045,UAV-131,9130.536097,450.000000,2700.000000,YES,9580.536097,OK
1483,APP-SYS,0.855648,7.581762,UAV-025,UAV-084,UAV-045,UAV-197,8786.198407,450.000000,2700.000000,YES,9236.198407,OK
1484,APP-SYS,2.914531,6.816332,UAV-233,UAV-084,UAV-045,UAV-324,9942.595877,450.000000,2700.000000,YES,10392.595877,OK
1485,APP-SYS,3.504156,7.728499,UAV-233,UAV-084,UAV-045,UAV-098,9171.253982,450.000000,2700.000000,YES,9621.253982,OK
1486,APP-SYS,4.119145,7.843344,UAV-233,UAV-084,UAV-045,UAV-131,9023.890882,450.000000,2700.000000,YES,9473.890882,OK
1487,APP-SYS,1.077308,6.691649,UAV-020,UAV-084,UAV-045,UAV-163,9529.380078,450.000000,2700.000000,YES,9979.380078,OK
1488,APP-SYS,0.196973,7.728870,UAV-019,UAV-084,UAV-045,UAV-197,6497.272924,450.000000,2700.000000,YES,6947.272924,OK
1489,APP-SYS,4.807067,6.768197,UAV-233,UAV-084,UAV-045,UAV-294,9184.434643,450.000000,2700.000000,YES,9634.434643,OK
1490,APP-SYS,1.675855,7.546118,UAV-025,UAV-084,UAV-045,UAV-294,9613.489367,450.000000,2700.000000,YES,10063.489367,OK
1491,APP-SYS,2.611547,7.314271,UAV-025,UAV-084,UAV-045,UAV-098,9163.425613,450.000000,2700.000000,YES,9613.425613,OK
1492,APP-SYS,3.155733,7.616633,UAV-233,UAV-084,UAV-045,UAV-131,9454.782630,450.000000,2700.000000,YES,9904.782630,OK
1493,APP-SYS,2.105149,6.698879,UAV-025,UAV-084,UAV-045,UAV-163,9483.479968,450.000000,2700.000000,YES,9933.479968,OK
1494,APP-SYS,3.990488,7.026529,UAV-233,UAV-084,UAV-045,UAV-197,8946.260957,450.000000,2700.000000,YES,9396.260957,OK
1495,APP-SYS,3.455992,7.033062,UAV-233,UAV-084,UAV-045,UAV-324,9845.892171,450.000000,2700.000000,YES,10295.892171,OK
1496,APP-SYS,3.014582,7.330882,UAV-233,UAV-084,UAV-045,UAV-163,9321.620756,450.000000,2700.000000,YES,9771.620756,OK
1497,APP-SYS,3.559835,6.437998,UAV-031,UAV-084,UAV-045,UAV-324,8290.176501,450.000000,2700.000000,YES,8740.176501,OK
1498,APP-SYS,2.449940,7.626476,UAV-025,UAV-084,UAV-045,UAV-098,9534.941498,450.000000,2700.000000,YES,9984.941498,OK
1499,APP-SYS,0.079481,7.783417,UAV-019,UAV-084,UAV-045,UAV-131,6075.787763,450.000000,2700.000000,YES,6525.787763,OK
1500,APP-SYS,2.442215,7.345147,UAV-025,UAV-084,UAV-045,UAV-163,9177.974942,450.000000,2700.000000,YES,9627.974942,OK
